CSD_ID,Season,County,year_group,count,average_level
404425000000000,Summer,BUFFALO,199,3,5.136666666666666666666666667
404425000000000,Spring,BUFFALO,199,1,6.61
404425000000000,Fall,BUFFALO,199,2,8.395
404507000000000,Summer,BUFFALO,199,5,10.69
404507000000000,Fall,BUFFALO,199,4,13.94
404507000000000,Spring,BUFFALO,199,2,11.55
404234000000000,Summer,BUFFALO,199,2,6.06
404234000000000,Fall,BUFFALO,199,2,7.605
404234000000000,Spring,BUFFALO,199,1,6.5
404300000000000,Summer,BUFFALO,199,2,10.24
404300000000000,Spring,BUFFALO,199,1,10.45
404300000000000,Fall,BUFFALO,199,2,11.37
404247000000000,Summer,BUFFALO,199,1,12.1
404418000000000,Summer,BUFFALO,199,6,9.53
404418000000000,Fall,BUFFALO,199,5,15.168
404418000000000,Spring,BUFFALO,199,3,11.58333333333333333333333333
404438000000000,Summer,BUFFALO,199,4,14.9925
404438000000000,Fall,BUFFALO,199,4,22.3625
404438000000000,Spring,BUFFALO,199,2,16.96
404504000000000,Summer,BUFFALO,199,3,20.20
404504000000000,Fall,BUFFALO,199,2,25.675
404504000000000,Spring,BUFFALO,199,1,22.44
404510000000000,Summer,BUFFALO,199,7,13.41142857142857142857142857
404510000000000,Fall,BUFFALO,199,6,19.50333333333333333333333333
404510000000000,Spring,BUFFALO,199,3,15.59333333333333333333333333
404339000000000,Summer,BUFFALO,199,2,4.895
404339000000000,Fall,BUFFALO,199,2,8.58
404339000000000,Spring,BUFFALO,199,1,6.64
404208000000000,Summer,BUFFALO,199,3,5.846666666666666666666666667
404326000000000,Summer,BUFFALO,199,2,4.50
404326000000000,Fall,BUFFALO,199,2,6.405
404326000000000,Spring,BUFFALO,199,1,5.21
404405000000000,Summer,BUFFALO,199,3,7.996666666666666666666666667
404405000000000,Fall,BUFFALO,199,2,14.295
404405000000000,Spring,BUFFALO,199,1,11.64
404457000000000,Summer,BUFFALO,199,7,13.92714285714285714285714286
404457000000000,Fall,BUFFALO,199,6,19.57166666666666666666666667
404457000000000,Spring,BUFFALO,199,3,16.16
404417000000000,Fall,BUFFALO,199,2,23.04
404417000000000,Summer,BUFFALO,199,2,14.695
404417000000000,Spring,BUFFALO,199,1,16.89
404647000000000,Fall,BUFFALO,199,1,92.6
404647000000000,Spring,BUFFALO,199,1,88.84
404404000000000,Fall,BUFFALO,199,6,15.99166666666666666666666667
404404000000000,Summer,BUFFALO,199,6,9.771666666666666666666666667
404404000000000,Spring,BUFFALO,199,3,12.10333333333333333333333333
404305000000000,Fall,BUFFALO,199,2,6.39
404305000000000,Summer,BUFFALO,199,2,3.685
404305000000000,Spring,BUFFALO,199,1,5.11
404338000000000,Fall,BUFFALO,199,5,11.402
404338000000000,Summer,BUFFALO,199,6,6.873333333333333333333333333
404338000000000,Spring,BUFFALO,199,3,9.083333333333333333333333333
404229000000000,Fall,BUFFALO,199,8,9.245
404229000000000,Spring,BUFFALO,199,10,7.975
404242000000000,Winter,BUFFALO,199,2,8.29
404509000000000,Fall,BUFFALO,199,2,26.885
404509000000000,Summer,BUFFALO,199,2,19.64
404456000000000,Fall,BUFFALO,199,4,22.2025
404456000000000,Summer,BUFFALO,199,4,16.895
404456000000000,Spring,BUFFALO,199,2,18.515
404444000000000,Fall,BUFFALO,199,4,22.0475
404444000000000,Spring,BUFFALO,199,2,16.72
404444000000000,Summer,BUFFALO,199,4,14.925
404517000000000,Fall,BUFFALO,199,6,25.44666666666666666666666667
404517000000000,Summer,BUFFALO,199,8,20.3425
404517000000000,Spring,BUFFALO,199,3,21.78
404431000000000,Spring,BUFFALO,199,1,5.62
404431000000000,Summer,BUFFALO,199,3,3.62
404431000000000,Fall,BUFFALO,199,2,7.655
404609000000000,Spring,BUFFALO,199,2,20.47
404609000000000,Summer,BUFFALO,199,6,18.69166666666666666666666667
404609000000000,Fall,BUFFALO,199,4,22.5875
404750000000000,Spring,BUFFALO,199,1,34.94
404750000000000,Fall,BUFFALO,199,1,39.12
404529000000000,Spring,BUFFALO,199,1,135.26
404529000000000,Fall,BUFFALO,199,1,136.41
404430000000000,Spring,BUFFALO,199,2,16.15
404430000000000,Summer,BUFFALO,199,4,14.125
404430000000000,Fall,BUFFALO,199,4,21.01
405111000000000,Fall,BUFFALO,199,8,76.835
405111000000000,Spring,BUFFALO,199,10,75.397
405215000000000,Fall,BUFFALO,199,8,78.88125
405215000000000,Spring,BUFFALO,199,10,76.427
404756000000000,Fall,BUFFALO,199,16,114.855
404756000000000,Spring,BUFFALO,199,19,114.2415789473684210526315789
404848000000000,Fall,BUFFALO,199,6,185.5416666666666666666666667
404848000000000,Spring,BUFFALO,199,7,183.18
404625000000000,Summer,BUFFALO,199,3,17.31666666666666666666666667
404625000000000,Spring,BUFFALO,199,21,44.04428571428571428571428571
404625000000000,Fall,BUFFALO,199,18,45.11
404231000000000,Summer,BUFFALO,199,1,6.71
410242000000000,Fall,BUFFALO,199,9,30.87333333333333333333333333
410242000000000,Spring,BUFFALO,199,5,27.904
404323000000000,Fall,BUFFALO,199,2,5.775
404323000000000,Spring,BUFFALO,199,1,4.49
404323000000000,Summer,BUFFALO,199,2,3.31
405032000000000,Fall,BUFFALO,199,8,50.18875
405032000000000,Spring,BUFFALO,199,10,48.472
404940000000000,Fall,BUFFALO,199,8,141.96
404940000000000,Spring,BUFFALO,199,10,138.469
404310000000000,Fall,BUFFALO,199,2,7.955
404310000000000,Summer,BUFFALO,199,2,6.59
404310000000000,Spring,BUFFALO,199,1,6.89
405029000000000,Spring,BUFFALO,199,10,115.936
405029000000000,Fall,BUFFALO,199,8,118.865
404559000000000,Spring,BUFFALO,199,12,22.9975
404559000000000,Summer,BUFFALO,199,5,16.234
404559000000000,Fall,BUFFALO,199,12,24.75416666666666666666666667
404243000000000,Spring,BUFFALO,199,10,20.707
404243000000000,Fall,BUFFALO,199,8,21.665
404704000000000,Fall,BUFFALO,199,8,155.03
404704000000000,Spring,BUFFALO,199,10,153.257
404004000000000,Summer,BUFFALO,199,9,7.104444444444444444444444444
404004000000000,Fall,BUFFALO,199,14,7.744285714285714285714285714
404603000000000,Summer,BUFFALO,199,8,21.615
404603000000000,Spring,BUFFALO,199,3,22.54
404603000000000,Fall,BUFFALO,199,6,25.55833333333333333333333333
404409000000000,Fall,BUFFALO,199,4,10.48
404409000000000,Spring,BUFFALO,199,2,8.165
404409000000000,Summer,BUFFALO,199,5,5.826
404645000000000,Fall,BUFFALO,199,10,56.72
404645000000000,Spring,BUFFALO,199,11,59.16272727272727272727272727
404645000000000,Summer,BUFFALO,199,3,13.65
404727000000000,Spring,BUFFALO,199,10,67.473
404727000000000,Fall,BUFFALO,199,8,71.41375
404254000000000,Spring,BUFFALO,199,1,8.1
404254000000000,Summer,BUFFALO,199,2,7.885
404254000000000,Fall,BUFFALO,199,2,8.835
404307000000000,Spring,BUFFALO,199,1,6.25
404307000000000,Summer,BUFFALO,199,2,6.245
404307000000000,Fall,BUFFALO,199,2,7.185
404320000000000,Spring,BUFFALO,199,1,5.69
404320000000000,Summer,BUFFALO,199,2,4.77
404320000000000,Fall,BUFFALO,199,2,6.99
404241000000000,Spring,BUFFALO,199,1,6.53
404241000000000,Summer,BUFFALO,199,2,6.2
404241000000000,Fall,BUFFALO,199,2,7.565
404133000000000,Summer,BUFFALO,199,1,11.23
405541000000000,Spring,BUFFALO,199,8,77.35875
405541000000000,Summer,BUFFALO,199,2,77.81
405541000000000,Fall,BUFFALO,199,8,78.80
403952000000000,Summer,BUFFALO,199,5,3.94
403952000000000,Fall,BUFFALO,199,7,3.46
404057000000000,Fall,BUFFALO,199,8,6.25625
404057000000000,Spring,BUFFALO,199,10,5.683
404005000000000,Summer,BUFFALO,199,18,6.337222222222222222222222222
404005000000000,Fall,BUFFALO,199,32,6.423125
404422000000000,Spring,BUFFALO,199,1,16.15
404422000000000,Fall,BUFFALO,199,2,21.045
404422000000000,Summer,BUFFALO,199,2,14.01
410024000000000,Summer,BUFFALO,199,2,47.61
410024000000000,Spring,BUFFALO,199,8,47.82625
410024000000000,Fall,BUFFALO,199,7,49.30285714285714285714285714
405012000000000,Fall,BUFFALO,199,1,35.4
405012000000000,Spring,BUFFALO,199,1,32.98
405910000000000,Spring,BUFFALO,199,10,65.717
405910000000000,Fall,BUFFALO,199,8,69.7125
405553000000000,Fall,BUFFALO,199,8,67.9025
405553000000000,Spring,BUFFALO,199,8,64.36875
405553000000000,Summer,BUFFALO,199,2,64.005
404548000000000,Spring,BUFFALO,199,1,20.5
404548000000000,Summer,BUFFALO,199,2,19.41
404548000000000,Fall,BUFFALO,199,2,24.015
404354000000000,Spring,BUFFALO,199,1,4.28
404354000000000,Fall,BUFFALO,199,2,7.945
404354000000000,Summer,BUFFALO,199,3,3.036666666666666666666666667
405420000000000,Fall,BUFFALO,199,8,83.12875
405420000000000,Spring,BUFFALO,199,10,81.198
405642000000000,Fall,BUFFALO,199,7,61.29571428571428571428571429
405642000000000,Spring,BUFFALO,199,8,56.55125
405722000000000,Fall,BUFFALO,199,8,106.62125
405722000000000,Spring,BUFFALO,199,10,105.721
404415000000000,Fall,BUFFALO,199,2,11.16
404415000000000,Summer,BUFFALO,199,3,7.213333333333333333333333333
404415000000000,Spring,BUFFALO,199,1,8.79
404325000000000,Summer,BUFFALO,199,6,4.341666666666666666666666667
404325000000000,Fall,BUFFALO,199,5,9.058
404325000000000,Spring,BUFFALO,199,3,6.38
404012000000000,Fall,BUFFALO,199,1,7.06
404012000000000,Spring,BUFFALO,199,1,6.77
404343000000000,Fall,BUFFALO,199,1,76.77
404343000000000,Spring,BUFFALO,199,1,71.15
405436000000000,Fall,BUFFALO,199,9,56.62444444444444444444444444
405436000000000,Spring,BUFFALO,199,4,53.8375
404908000000000,Spring,BUFFALO,199,10,61.12
404908000000000,Fall,BUFFALO,199,8,62.895
404448000000000,Summer,BUFFALO,199,3,16.06333333333333333333333333
404448000000000,Spring,BUFFALO,199,1,18.59
404448000000000,Fall,BUFFALO,199,2,23.82
404501000000000,Summer,BUFFALO,199,3,3.413333333333333333333333333
404501000000000,Fall,BUFFALO,199,2,6.795
404501000000000,Spring,BUFFALO,199,1,5.04
404527000000000,Summer,BUFFALO,199,7,18.06428571428571428571428571
404527000000000,Fall,BUFFALO,199,6,22.86
404527000000000,Spring,BUFFALO,199,3,19.07666666666666666666666667
404632000000000,Summer,BUFFALO,199,3,14.66
404632000000000,Fall,BUFFALO,199,2,18.79
404632000000000,Spring,BUFFALO,199,1,16.55
405052000000000,Spring,BUFFALO,199,10,83.215
405052000000000,Fall,BUFFALO,199,8,84.685
405554000000000,Fall,BUFFALO,199,8,48.495
405554000000000,Spring,BUFFALO,199,10,46.881
405501000000000,Summer,BUFFALO,199,2,59.63
405501000000000,Spring,BUFFALO,199,8,60.62625
405501000000000,Fall,BUFFALO,199,8,61.21125
405840000000000,Fall,BUFFALO,199,7,27.38
405840000000000,Spring,BUFFALO,199,8,26.6525
405840000000000,Summer,BUFFALO,199,2,30.165
410026000000000,Summer,BUFFALO,199,1,93.85
410026000000000,Spring,BUFFALO,199,8,91.5925
410026000000000,Fall,BUFFALO,199,6,90.90
405443000000000,Fall,BUFFALO,199,8,73.525
405443000000000,Spring,BUFFALO,199,10,72.672
405302000000000,Fall,BUFFALO,199,8,141.33
405302000000000,Spring,BUFFALO,199,10,137.86
405037000000000,Spring,BUFFALO,199,10,123.821
405037000000000,Fall,BUFFALO,199,8,128.11625
405626000000000,Spring,BUFFALO,199,8,66.59125
405626000000000,Fall,BUFFALO,199,7,69.68714285714285714285714286
405800000000000,Spring,BUFFALO,199,10,136.119
405800000000000,Fall,BUFFALO,199,8,138.76125
405652000000000,Spring,BUFFALO,199,9,28.48777777777777777777777778
405652000000000,Fall,BUFFALO,199,8,30.3675
405325000000000,Spring,BUFFALO,199,10,71.231
405325000000000,Fall,BUFFALO,199,8,71.71625
404156000000000,Spring,BUFFALO,199,10,6.092
404156000000000,Fall,BUFFALO,199,8,7.81375
404329000000000,Spring,BUFFALO,199,2,4.995
404329000000000,Fall,BUFFALO,199,4,6.35
404329000000000,Summer,BUFFALO,199,4,3.8975
403955000000000,Summer,BUFFALO,199,5,5.748
403955000000000,Fall,BUFFALO,199,8,6.31625
410000000000000,Summer,BUFFALO,199,2,9.485
410000000000000,Spring,BUFFALO,199,8,10.13375
410000000000000,Fall,BUFFALO,199,8,11.0125
404316000000000,Spring,BUFFALO,199,1,7.28
404316000000000,Summer,BUFFALO,199,2,6.715
404316000000000,Fall,BUFFALO,199,3,7.353333333333333333333333333
404553000000000,Fall,BUFFALO,199,4,21.565
404553000000000,Spring,BUFFALO,199,2,18.51
404553000000000,Summer,BUFFALO,199,5,17.316
404001000000000,Fall,BUFFALO,199,2,7.895
404001000000000,Summer,BUFFALO,199,5,7.332
405300000000000,Spring,BUFFALO,199,10,164.706
405300000000000,Fall,BUFFALO,199,8,166.19625
405236000000000,Spring,BUFFALO,199,10,129.574
405236000000000,Fall,BUFFALO,199,8,131.0325
404342000000000,Spring,BUFFALO,199,2,5.30
404342000000000,Fall,BUFFALO,199,4,6.695
404342000000000,Summer,BUFFALO,199,5,4.262
405129000000000,Fall,BUFFALO,199,70,124.9485714285714285714285714
405129000000000,Winter,BUFFALO,199,61,123.1131147540983606557377049
405129000000000,Spring,BUFFALO,199,48,121.3208333333333333333333333
405129000000000,Summer,BUFFALO,199,49,123.0118367346938775510204082
404158000000000,Summer,BUFFALO,199,3,7.33
404158000000000,Fall,BUFFALO,199,1,10.09
404537000000000,Summer,BUFFALO,199,6,18.87833333333333333333333333
404537000000000,Fall,BUFFALO,199,4,24.5825
404537000000000,Spring,BUFFALO,199,2,20.855
404642000000000,Summer,BUFFALO,199,3,20.99
404642000000000,Fall,BUFFALO,199,2,23.39
404642000000000,Spring,BUFFALO,199,1,22.33
404224000000000,Summer,BUFFALO,199,1,7.47
404224000000000,Fall,BUFFALO,199,1,9.13
404522000000000,Summer,BUFFALO,199,3,16.23666666666666666666666667
404522000000000,Fall,BUFFALO,199,4,23.3125
404522000000000,Spring,BUFFALO,199,1,19.08
404514000000000,Summer,BUFFALO,199,2,15.20
404514000000000,Fall,BUFFALO,199,2,21.125
404514000000000,Spring,BUFFALO,199,1,17.05
404226000000000,Winter,BUFFALO,199,1,2.53
09N 14W 28 AAA,Summer,BUFFALO,199,1,13.45
09N 14W 32 AAB,Summer,BUFFALO,199,1,9.86
09N 14W 33 DDD,Summer,BUFFALO,199,1,6.59
403944000000000,Summer,BUFFALO,199,1,9.65
404341000000000,Summer,BUFFALO,199,1,14.8
404345000000000,Spring,BUFFALO,198,9,29.27222222222222222222222222
404345000000000,Fall,BUFFALO,198,10,31.172
404924000000000,Spring,BUFFALO,198,10,26.276
404924000000000,Fall,BUFFALO,198,10,28.547
404248000000000,Fall,BUFFALO,198,10,19.657
404248000000000,Spring,BUFFALO,198,10,17.314
404236000000000,Fall,BUFFALO,198,2,28.85
404236000000000,Spring,BUFFALO,198,2,26.755
404446000000000,Fall,BUFFALO,198,10,27.848
404446000000000,Spring,BUFFALO,198,10,26.564
405124000000000,Fall,BUFFALO,198,3,153.41
405124000000000,Winter,BUFFALO,198,1,154.62
405124000000000,Spring,BUFFALO,198,3,150.6766666666666666666666667
405124000000000,Summer,BUFFALO,198,1,150.93
404540000000000,Fall,BUFFALO,198,2,48.34
404540000000000,Spring,BUFFALO,198,3,38.82666666666666666666666667
404953000000000,Spring,BUFFALO,198,4,118.2575
404953000000000,Fall,BUFFALO,198,3,123.6066666666666666666666667
404953000000000,Winter,BUFFALO,198,1,119.67
404138000000000,Fall,BUFFALO,198,4,8.9975
404138000000000,Spring,BUFFALO,198,4,8.355
404500000000000,Fall,BUFFALO,198,1,36.5
404500000000000,Spring,BUFFALO,198,1,32.8
404858000000000,Fall,BUFFALO,198,15,31.30133333333333333333333333
404858000000000,Spring,BUFFALO,198,15,31.99466666666666666666666667
405637000000000,Fall,BUFFALO,198,3,59.54
405637000000000,Winter,BUFFALO,198,1,57.8
405637000000000,Spring,BUFFALO,198,3,56.51333333333333333333333333
405558000000000,Winter,BUFFALO,198,1,40.36
405558000000000,Spring,BUFFALO,198,4,39.3975
405558000000000,Fall,BUFFALO,198,3,41.68
410018000000000,Fall,BUFFALO,198,10,46.473
410018000000000,Spring,BUFFALO,198,10,42.424
410136000000000,Fall,BUFFALO,198,10,23.09
410136000000000,Spring,BUFFALO,198,10,22.611
404245000000000,Winter,BUFFALO,198,5,5.47
404245000000000,Spring,BUFFALO,198,6,5.831666666666666666666666667
404245000000000,Summer,BUFFALO,198,6,4.63
404245000000000,Fall,BUFFALO,198,5,6.17
405545000000000,Winter,BUFFALO,198,1,40.14
405545000000000,Spring,BUFFALO,198,4,38.36
405545000000000,Fall,BUFFALO,198,3,42.02
404203000000000,Fall,BUFFALO,198,9,12.88555555555555555555555556
404336000000000,Winter,BUFFALO,198,1,135.19
404336000000000,Spring,BUFFALO,198,3,135.9133333333333333333333333
404336000000000,Fall,BUFFALO,198,3,135.45
404520000000000,Spring,BUFFALO,198,4,40.33
404520000000000,Fall,BUFFALO,198,4,43.71
405203000000000,Spring,BUFFALO,198,4,27.9175
405203000000000,Fall,BUFFALO,198,4,30.6775
404118000000000,Spring,BUFFALO,198,10,10.309
404118000000000,Fall,BUFFALO,198,10,10.437
404200000000000,Spring,BUFFALO,198,10,11.143
404200000000000,Fall,BUFFALO,198,10,9.449
404423000000000,Spring,BUFFALO,198,10,12.466
404423000000000,Fall,BUFFALO,198,10,14.824
404436000000000,Spring,BUFFALO,198,9,16.97444444444444444444444444
404436000000000,Fall,BUFFALO,198,10,19.605
404618000000000,Spring,BUFFALO,198,193,22.66170984455958549222797927
404618000000000,Summer,BUFFALO,198,193,23.72637305699481865284974093
404618000000000,Fall,BUFFALO,198,193,23.91549222797927461139896373
404618000000000,Winter,BUFFALO,198,185,23.26491891891891891891891892
404420000000000,Spring,BUFFALO,198,2,23.38
404420000000000,Fall,BUFFALO,198,2,25.31
404205000000000,Spring,BUFFALO,198,1,14
405217000000000,Spring,BUFFALO,198,10,95.494
405217000000000,Fall,BUFFALO,198,10,95.993
405538000000000,Spring,BUFFALO,198,10,107.46
405538000000000,Fall,BUFFALO,198,10,109.517
404650000000000,Spring,BUFFALO,198,4,13.4775
404650000000000,Fall,BUFFALO,198,4,14.715
404901000000000,Summer,BUFFALO,198,1,65.48
404901000000000,Spring,BUFFALO,198,7,83.63571428571428571428571429
404901000000000,Winter,BUFFALO,198,2,81.52
404901000000000,Fall,BUFFALO,198,6,84.93166666666666666666666667
405656000000000,Summer,BUFFALO,198,1,58.34
405656000000000,Spring,BUFFALO,198,2,57.25
405656000000000,Fall,BUFFALO,198,3,59.01
405656000000000,Winter,BUFFALO,198,1,58.3
404334000000000,Spring,BUFFALO,198,10,10.176
404334000000000,Fall,BUFFALO,198,10,11.879
404051000000000,Spring,BUFFALO,198,10,14.03
404051000000000,Fall,BUFFALO,198,9,14.95111111111111111111111111
404235000000000,Spring,BUFFALO,198,20,14.995
404235000000000,Fall,BUFFALO,198,20,17.218
405403000000000,Fall,BUFFALO,198,10,182.569
405403000000000,Spring,BUFFALO,198,10,180.103
404949000000000,Spring,BUFFALO,198,4,29.205
404949000000000,Winter,BUFFALO,198,1,28.96
404949000000000,Fall,BUFFALO,198,3,31.56666666666666666666666667
404146000000000,Spring,BUFFALO,198,10,11.249
404146000000000,Fall,BUFFALO,198,10,12.601
404327000000000,Spring,BUFFALO,198,10,12.995
404327000000000,Fall,BUFFALO,198,10,15.963
404515000000000,Spring,BUFFALO,198,9,18.68222222222222222222222222
404515000000000,Winter,BUFFALO,198,5,17.97
404515000000000,Fall,BUFFALO,198,8,19.835
404515000000000,Summer,BUFFALO,198,6,17.80333333333333333333333333
405322000000000,Spring,BUFFALO,198,4,29.5275
405322000000000,Fall,BUFFALO,198,3,32.69
405322000000000,Winter,BUFFALO,198,1,30.88
404129000000000,Spring,BUFFALO,198,10,12.193
404129000000000,Fall,BUFFALO,198,10,12.449
405137000000000,Spring,BUFFALO,198,194,123.4780927835051546391752577
405137000000000,Summer,BUFFALO,198,206,124.5243689320388349514563107
405137000000000,Fall,BUFFALO,198,208,126.4652884615384615384615385
405137000000000,Winter,BUFFALO,198,207,123.6737198067632850241545894
404100000000000,Summer,BUFFALO,198,6,5.62
404100000000000,Fall,BUFFALO,198,5,6.87
404100000000000,Spring,BUFFALO,198,6,5.108333333333333333333333333
404100000000000,Winter,BUFFALO,198,5,6.08
405939000000000,Fall,BUFFALO,198,9,26.50
405547000000000,Spring,BUFFALO,198,10,130.173
405547000000000,Fall,BUFFALO,198,10,130.956
404742000000000,Winter,BUFFALO,198,1,35.14
404742000000000,Spring,BUFFALO,198,4,33.9775
404742000000000,Fall,BUFFALO,198,3,36.43
404755000000000,Fall,BUFFALO,198,4,24.7125
404755000000000,Spring,BUFFALO,198,3,22.02666666666666666666666667
404344000000000,Spring,BUFFALO,198,25,138.8612
404344000000000,Fall,BUFFALO,198,23,140.9969565217391304347826087
404347000000000,Fall,BUFFALO,198,10,22.672
404347000000000,Spring,BUFFALO,198,10,21.577
404449000000000,Fall,BUFFALO,198,10,41.977
404449000000000,Spring,BUFFALO,198,10,39.56
404611000000000,Fall,BUFFALO,198,3,143.5666666666666666666666667
404611000000000,Spring,BUFFALO,198,4,144.02
404611000000000,Winter,BUFFALO,198,1,140.42
404532000000000,Fall,BUFFALO,198,3,99.80
404532000000000,Winter,BUFFALO,198,1,100.96
404532000000000,Spring,BUFFALO,198,4,99.365
405058000000000,Fall,BUFFALO,198,4,101.9375
405058000000000,Spring,BUFFALO,198,3,100.1066666666666666666666667
405058000000000,Winter,BUFFALO,198,1,100.13
404426000000000,Fall,BUFFALO,198,4,9.06
404426000000000,Spring,BUFFALO,198,4,7.5975
404834000000000,Spring,BUFFALO,198,1,120.25
404834000000000,Fall,BUFFALO,198,1,122.83
404502000000000,Fall,BUFFALO,198,10,38.123
404502000000000,Spring,BUFFALO,198,9,36.65888888888888888888888889
404122000000000,Fall,BUFFALO,198,4,7.4425
404122000000000,Spring,BUFFALO,198,4,6.8375
404030000000000,Fall,BUFFALO,198,9,7.234444444444444444444444444
404030000000000,Spring,BUFFALO,198,10,6.017
404201000000000,Fall,BUFFALO,198,1,18.38
404647000000000,Fall,BUFFALO,198,10,92.845
404647000000000,Spring,BUFFALO,198,10,90.818
404229000000000,Fall,BUFFALO,198,4,8.05
404229000000000,Spring,BUFFALO,198,4,7.5325
404750000000000,Spring,BUFFALO,198,10,38.521
404750000000000,Fall,BUFFALO,198,10,41.81
404529000000000,Spring,BUFFALO,198,10,137.674
404529000000000,Fall,BUFFALO,198,10,137.182
405111000000000,Fall,BUFFALO,198,3,77.28666666666666666666666667
405111000000000,Spring,BUFFALO,198,4,74.8225
405111000000000,Winter,BUFFALO,198,1,77.1
405215000000000,Fall,BUFFALO,198,10,77.375
405215000000000,Spring,BUFFALO,198,9,75.38444444444444444444444444
404756000000000,Fall,BUFFALO,198,11,127.3345454545454545454545455
404756000000000,Spring,BUFFALO,198,13,123.6438461538461538461538462
404756000000000,Winter,BUFFALO,198,1,86.31
404848000000000,Fall,BUFFALO,198,3,186.7933333333333333333333333
404848000000000,Spring,BUFFALO,198,4,181.6375
404848000000000,Winter,BUFFALO,198,1,183.15
404625000000000,Spring,BUFFALO,198,8,45.3725
404625000000000,Fall,BUFFALO,198,7,51.60142857142857142857142857
404625000000000,Winter,BUFFALO,198,1,27.62
410242000000000,Fall,BUFFALO,198,9,32.73666666666666666666666667
405032000000000,Fall,BUFFALO,198,3,50.46333333333333333333333333
405032000000000,Spring,BUFFALO,198,4,48.0475
405032000000000,Winter,BUFFALO,198,1,48.71
404940000000000,Fall,BUFFALO,198,3,144.6533333333333333333333333
404940000000000,Spring,BUFFALO,198,4,141.745
404940000000000,Winter,BUFFALO,198,1,139.76
405029000000000,Spring,BUFFALO,198,10,116.307
405029000000000,Fall,BUFFALO,198,10,119.722
404559000000000,Spring,BUFFALO,198,4,25.0675
404559000000000,Fall,BUFFALO,198,4,27.0925
404243000000000,Spring,BUFFALO,198,4,19.63
404243000000000,Fall,BUFFALO,198,4,20.76
404704000000000,Fall,BUFFALO,198,10,156.446
404704000000000,Spring,BUFFALO,198,10,154.849
404105000000000,Fall,BUFFALO,198,5,4.44
404105000000000,Winter,BUFFALO,198,5,3.18
404105000000000,Spring,BUFFALO,198,6,3.041666666666666666666666667
404105000000000,Summer,BUFFALO,198,6,3.538333333333333333333333333
404645000000000,Fall,BUFFALO,198,10,69.799
404645000000000,Spring,BUFFALO,198,10,66.201
404727000000000,Spring,BUFFALO,198,4,67.5325
404727000000000,Fall,BUFFALO,198,3,71.16
404727000000000,Winter,BUFFALO,198,1,67.02
405541000000000,Spring,BUFFALO,198,10,79.127
405541000000000,Fall,BUFFALO,198,10,81.396
404658000000000,Spring,BUFFALO,198,2,82.97
404658000000000,Fall,BUFFALO,198,1,91.4
405214000000000,Spring,BUFFALO,198,1,36.22
404057000000000,Fall,BUFFALO,198,33,4.132424242424242424242424242
404057000000000,Summer,BUFFALO,198,29,3.444827586206896551724137931
404057000000000,Winter,BUFFALO,198,22,2.603181818181818181818181818
404057000000000,Spring,BUFFALO,198,38,2.603421052631578947368421053
410024000000000,Spring,BUFFALO,198,10,50.477
410024000000000,Fall,BUFFALO,198,10,52.425
405012000000000,Fall,BUFFALO,198,10,37.026
405012000000000,Spring,BUFFALO,198,10,37.002
405910000000000,Spring,BUFFALO,198,8,65.67375
405910000000000,Fall,BUFFALO,198,10,67.195
405553000000000,Fall,BUFFALO,198,10,66.807
405553000000000,Spring,BUFFALO,198,10,63.574
405420000000000,Fall,BUFFALO,198,3,84.14666666666666666666666667
405420000000000,Spring,BUFFALO,198,3,81.24666666666666666666666667
405420000000000,Winter,BUFFALO,198,1,81.7
405642000000000,Fall,BUFFALO,198,9,62.89666666666666666666666667
405642000000000,Spring,BUFFALO,198,10,61.694
405722000000000,Winter,BUFFALO,198,1,103.97
405722000000000,Fall,BUFFALO,198,3,106.51
405722000000000,Spring,BUFFALO,198,3,105.3166666666666666666666667
404012000000000,Fall,BUFFALO,198,10,6.315
404012000000000,Spring,BUFFALO,198,10,5.90
404343000000000,Fall,BUFFALO,198,15,55.76133333333333333333333333
404343000000000,Winter,BUFFALO,198,5,2.81
404343000000000,Spring,BUFFALO,198,16,49.215
404343000000000,Summer,BUFFALO,198,6,2.60
405436000000000,Fall,BUFFALO,198,9,57.66
404908000000000,Spring,BUFFALO,198,2,62.195
404908000000000,Summer,BUFFALO,198,2,63.14
404908000000000,Fall,BUFFALO,198,3,63.94666666666666666666666667
404908000000000,Winter,BUFFALO,198,1,62.65
404019000000000,Summer,BUFFALO,198,6,3.583333333333333333333333333
404019000000000,Fall,BUFFALO,198,5,4.82
404019000000000,Winter,BUFFALO,198,5,3.70
404019000000000,Spring,BUFFALO,198,6,2.768333333333333333333333333
405052000000000,Summer,BUFFALO,198,1,84.24
405052000000000,Spring,BUFFALO,198,2,83.165
405052000000000,Fall,BUFFALO,198,4,85.4475
405554000000000,Fall,BUFFALO,198,10,49.146
405554000000000,Spring,BUFFALO,198,10,47.553
405501000000000,Spring,BUFFALO,198,10,61.147
405501000000000,Fall,BUFFALO,198,10,62.638
405840000000000,Fall,BUFFALO,198,10,28.187
405840000000000,Spring,BUFFALO,198,9,27.71555555555555555555555556
410026000000000,Spring,BUFFALO,198,10,76.84
410026000000000,Fall,BUFFALO,198,10,80.154
405443000000000,Fall,BUFFALO,198,9,72.45333333333333333333333333
405443000000000,Spring,BUFFALO,198,10,72.087
405302000000000,Fall,BUFFALO,198,3,140.4166666666666666666666667
405302000000000,Spring,BUFFALO,198,3,137.06
